handle,dataExtractionTime,rating,maxRating,nRatedContestParticipations,daysSinceRegistered,nSolvedProblems,nLastSolvedProblems,solvedProblemsPonderation,lastSolvedProblemsPonderation,solvedInterestingProblemsPonderation,lastSolvedInterestingProblemsPonderation,constancy,solvedProblemsMean,lastSolvedProblemsMean,performance1stLatestContest,performance2ndLatestContest,performance3rdLatestContest,performance4thLatestContest,ratingChange,futureRating
pwned,1712502148.0,2107.0,2133.0,132.0,2140.0,746.0,259.0,8367509.116278589,3264314.1193639534,1167806.675425034,460215.85118336184,0.005421836937532231,467.66487935656835,513.4633204633204,2029.0,2247.0,2197.0,2406.0,25.0,2132.0
perekopska.d,1712502148.0,1618.0,1713.0,41.0,353.0,156.0,110.0,2177967.208954311,1650629.506603654,467493.61547434016,362817.7285006726,0.0023237409773070945,525.5897435897435,552.9090909090909,1333.0,1767.0,1695.0,1794.0,74.0,1692.0
loki185,1712502148.0,1253.0,1291.0,21.0,443.0,53.0,52.0,603053.4182800355,578402.9533148467,66569.87706574863,59824.56069066288,0.0024516358635026984,490.39622641509436,483.53846153846155,1364.0,1525.0,1047.0,904.0,152.0,1405.0
shenchuan_fan,1712502148.0,1308.0,1308.0,25.0,447.0,186.0,170.0,3084250.678185626,2831743.109292692,659580.3439437697,625381.5518201897,0.009309680944792325,611.8924731182796,613.7647058823529,1737.0,1129.0,1009.0,1176.0,132.0,1440.0
samliu12,1712502148.0,1916.0,1916.0,20.0,1247.0,202.0,190.0,2252921.9790650997,2188227.003247072,399684.9526970764,396071.4815581084,0.002386261088503789,451.8217821782178,462.94736842105266,2078.0,2099.0,1510.0,2207.0,165.0,2081.0
lg040815,1712502148.0,1501.0,1589.0,24.0,287.0,92.0,83.0,1006225.5260989799,950020.3279119183,151196.813426201,147037.34206711635,0.004105850097566336,431.60869565217394,445.9879518072289,1237.0,1970.0,1453.0,1144.0,89.0,1590.0
ABDAZE,1712502148.0,1386.0,1386.0,23.0,241.0,99.0,99.0,983583.1443974784,983583.1443974784,153730.61333762508,153730.61333762508,0.0023237409773070945,427.1313131313131,427.1313131313131,1671.0,1372.0,1336.0,1186.0,73.0,1459.0
qmr_wa,1712502148.0,1936.0,1936.0,42.0,722.0,249.0,88.0,6230515.60397634,2457298.1357055916,1261390.1717272727,441577.6906361411,0.0023237409773070945,787.2931726907631,834.4545454545455,1969.0,2210.0,1947.0,1638.0,147.0,2083.0
pluto_is_planet,1712502148.0,1260.0,1304.0,34.0,449.0,328.0,161.0,4569598.6075243885,2947769.9047531947,664831.1973956502,567365.9551156979,0.0024516358635026984,556.7682926829268,672.9192546583851,1308.0,1223.0,1098.0,1362.0,140.0,1400.0
anshulagarwal2121,1712502148.0,1635.0,1635.0,64.0,796.0,433.0,154.0,4937384.4307966875,1881695.917466211,828679.581039387,311570.68712513207,0.0023237409773070945,466.6166281755196,494.2207792207792,1929.0,1522.0,1536.0,1439.0,15.0,1650.0
kushal46,1712502148.0,1484.0,1484.0,37.0,402.0,426.0,381.0,5584658.114199401,5381153.703219919,998612.778924383,997198.4324321825,0.013662172973388823,519.9906103286385,550.1207349081365,1847.0,1465.0,1356.0,1149.0,-147.0,1337.0
HD2003,1712502148.0,1245.0,1281.0,34.0,517.0,199.0,38.0,2481416.881348494,539421.4283498813,325396.7438500212,85471.75318618031,0.0022065917115393877,520.3266331658291,568.1578947368421,1137.0,1572.0,1223.0,1129.0,90.0,1335.0
felipe_massa,1712502148.0,1421.0,1442.0,11.0,642.0,209.0,110.0,3490618.0215653596,2563169.7545483876,841986.8798036517,734084.024169812,0.002386261088503789,598.6172248803828,766.2727272727273,1556.0,1178.0,1508.0,1594.0,38.0,1459.0
Fido_Puppy,1712502148.0,2541.0,2541.0,19.0,1051.0,895.0,297.0,21564631.455409,10237527.75140048,4394694.369536272,2275051.196744454,0.0023237409773070945,778.2178770949721,1022.6363636363636,2769.0,2540.0,2350.0,2500.0,164.0,2705.0
Sir-Ahmed-Imran,1712502148.0,1822.0,1870.0,110.0,657.0,756.0,278.0,11750774.149231074,6095083.904067014,2357644.9517462393,1435692.3524652594,0.009309680944792325,568.7407407407408,734.4748201438849,1795.0,1876.0,1738.0,1842.0,81.0,1903.0
jack_Y,1712502148.0,1490.0,1490.0,17.0,339.0,576.0,557.0,8876605.842819458,8766110.061875599,1753178.7523541837,1743077.894134565,0.17428425057933372,578.0555555555555,588.096947935368,1799.0,1681.0,866.0,1430.0,122.0,1612.0
Rajat.18,1712502148.0,1640.0,1670.0,162.0,864.0,1401.0,331.0,12938363.545545988,4005043.35119439,1640283.7190489578,601076.2722804873,2.9619953788421367,396.830835117773,490.21148036253777,1817.0,1683.0,1289.0,1633.0,44.0,1684.0
thesuaveguy,1712502148.0,1407.0,1488.0,103.0,769.0,676.0,295.0,8585728.805649586,4468418.271898812,1686143.0616190408,974956.0699990577,0.0023237409773070945,504.8343195266272,575.7118644067797,1506.0,1524.0,1204.0,1208.0,6.0,1413.0
ekatsim,1712502148.0,2084.0,2130.0,93.0,979.0,361.0,89.0,4624622.798852686,936757.0627291171,902237.2033151395,154352.24718804593,0.0025917087537488497,491.90027700831024,428.35955056179773,2417.0,1853.0,2106.0,2039.0,83.0,2167.0
ExplodingFreeze,1712502148.0,2042.0,2301.0,207.0,2052.0,850.0,60.0,11367732.094468875,853654.634160111,2583746.17492443,168341.12944062037,0.0023237409773070945,507.6470588235294,529.6666666666666,2177.0,1814.0,2229.0,1374.0,99.0,2141.0
g0kuluppal,1712502148.0,1417.0,1465.0,45.0,779.0,471.0,62.0,4167268.1085876673,826861.3261301412,583008.0149313151,193261.7636807772,0.0024516358635026984,391.067940552017,513.6451612903226,1459.0,1229.0,1518.0,1382.0,181.0,1598.0
bamogh,1712502148.0,1449.0,1449.0,29.0,1007.0,219.0,52.0,2175437.8990321374,683713.3037626621,286430.417191844,118062.18546388167,0.002386261088503789,424.0593607305936,510.61538461538464,1740.0,1436.0,1348.0,1475.0,56.0,1505.0
_tudor_costin_,1712502148.0,1681.0,1681.0,20.0,398.0,83.0,73.0,1876776.0655599886,1661649.5958486763,277102.5897243904,202867.86612648302,0.003103510457402012,714.1807228915662,714.8904109589041,1801.0,1581.0,1655.0,1921.0,140.0,1821.0
de_hong,1712502148.0,1242.0,1343.0,57.0,525.0,533.0,340.0,9015310.277290514,6360494.448478984,1741512.401082107,1420693.573097913,0.0024516358635026984,625.3545966228893,673.5882352941177,1332.0,1026.0,1169.0,1462.0,127.0,1369.0
caoshurui,1712502148.0,1760.0,1767.0,18.0,489.0,511.0,283.0,9735408.296486096,5249480.527788835,2096102.9285379096,947007.3139116432,0.0022065917115393877,658.7866927592955,641.0600706713781,1820.0,1797.0,1583.0,2292.0,272.0,2032.0
fanfly,1712502148.0,1995.0,2122.0,60.0,1599.0,177.0,75.0,1787565.1484827145,645188.4037035614,283207.8182139713,88646.31823091645,0.0022065917115393877,416.864406779661,366.3333333333333,2160.0,1826.0,2275.0,1792.0,-6.0,1989.0
2208114085,1712502148.0,1369.0,1369.0,22.0,399.0,142.0,136.0,2022364.517638158,1993351.1237722386,376059.11597758945,376059.11597758945,0.0023237409773070945,540.8591549295775,552.3235294117648,1696.0,1353.0,1112.0,1133.0,-150.0,1219.0
SKnight4,1712502148.0,1432.0,1487.0,47.0,505.0,531.0,451.0,8731730.772707568,8010011.477034992,2097012.1674319592,1994781.5065881028,0.02881180794068235,595.4952919020716,630.9711751662971,1411.0,1670.0,1341.0,1195.0,84.0,1516.0
readyToFail,1712502148.0,1601.0,1601.0,19.0,482.0,152.0,130.0,2618498.211802895,2532340.243055856,497765.4239818059,491722.4680825791,0.009309680944792325,606.2368421052631,671.3076923076923,1754.0,1613.0,1736.0,1358.0,151.0,1752.0
bit_rayed,1712502148.0,1257.0,1330.0,16.0,241.0,175.0,175.0,2761053.7633475433,2761053.7633475433,507301.2888035142,507301.2888035142,0.0052750804835059945,604.7142857142857,604.7142857142857,1095.0,1254.0,1510.0,1453.0,-65.0,1192.0
elotelo10,1712502148.0,1307.0,1374.0,34.0,946.0,656.0,256.0,12107012.005080678,6207316.915017026,2405700.7839328856,1231851.5498168748,0.009309680944792325,644.829268292683,780.5,1199.0,1250.0,1518.0,1341.0,242.0,1549.0
mr.partha,1712502148.0,1375.0,1433.0,39.0,538.0,160.0,110.0,1471887.512885024,1137543.6004765432,131628.84194179883,118669.79281594207,0.0023237409773070945,416.875,452.27272727272725,1201.0,1760.0,1507.0,1404.0,69.0,1444.0
new_bee,1712502148.0,1246.0,1332.0,32.0,556.0,225.0,158.0,4421325.229545513,3671261.963979932,1135125.3657769707,1075907.794394969,0.02345892598029808,705.1111111111111,796.4050632911392,1198.0,1349.0,1035.0,1200.0,138.0,1384.0
Francesco4203,1712502148.0,1977.0,2130.0,114.0,961.0,388.0,115.0,6715977.066236476,2497852.7477650684,1338244.579804556,501723.7934169378,0.0023237409773070945,601.3505154639175,710.8260869565217,2196.0,1673.0,1921.0,1995.0,134.0,2111.0
mohit708923,1712502148.0,1354.0,1389.0,44.0,744.0,396.0,142.0,6260792.600257132,2611856.7021171115,1164374.3715816515,627806.3079458075,0.005421836937532231,608.6262626262626,671.3521126760563,1249.0,1635.0,1295.0,1083.0,57.0,1411.0
pinkkiuu,1712502148.0,1325.0,1421.0,12.0,116.0,93.0,93.0,2280686.4834645824,2280686.4834645824,521469.05146893853,521469.05146893853,0.009309680944792325,781.4516129032259,781.4516129032259,1277.0,1311.0,1378.0,1132.0,183.0,1508.0
procodgok,1712502148.0,1790.0,1915.0,240.0,1585.0,1194.0,8.0,17190441.559018906,272946.9113119418,3402946.0815748842,89348.90267217834,0.0023237409773070945,549.5309882747068,1035.0,1415.0,2161.0,1686.0,1927.0,3.0,1793.0
Indrajit,1712502148.0,1483.0,1483.0,32.0,425.0,87.0,44.0,738236.0267502883,389735.32550622144,77272.47920721224,54809.419483348924,0.0023237409773070945,381.367816091954,385.1818181818182,1747.0,1500.0,1459.0,1681.0,143.0,1626.0
nbnbnbnbnb,1712502148.0,1519.0,1574.0,32.0,543.0,130.0,108.0,985130.679927742,875466.4463861644,112683.5940924288,110079.34007256056,0.026462413712732908,339.46153846153845,356.0,1492.0,1453.0,1490.0,1760.0,123.0,1642.0
VitaLemonTea,1712502148.0,1669.0,1679.0,36.0,598.0,93.0,32.0,1036567.7945990481,415546.799934761,167427.11553803677,77345.61049915318,0.02616855383132871,428.8494623655914,490.375,1714.0,1660.0,1667.0,1557.0,197.0,1866.0
RandomGuy124,1712502148.0,1515.0,1568.0,29.0,497.0,83.0,45.0,522553.3637066345,326083.3620705194,51270.20312033538,38526.20496068191,0.0023237409773070945,297.04819277108436,327.22222222222223,1458.0,1432.0,1877.0,1348.0,12.0,1527.0
abhisekh_kgp,1712502148.0,1414.0,1414.0,16.0,279.0,139.0,137.0,2310151.588894023,2305078.185302744,571818.53776593,571818.53776593,0.013662172973388823,607.5827338129496,613.7372262773723,1444.0,1443.0,1547.0,1645.0,48.0,1462.0
User0069,1712502148.0,1907.0,1946.0,34.0,528.0,111.0,71.0,1652468.566743551,1302195.6637199966,323629.68205362913,287094.7631859008,0.003103510457402012,547.9549549549549,633.8450704225352,1790.0,2105.0,2100.0,1833.0,-367.0,1540.0
Art.ogo,1712502148.0,1900.0,1903.0,40.0,1538.0,184.0,68.0,2576644.689715026,1288346.1271660654,510603.21995846217,287417.5935312547,0.0029154518950437317,511.95652173913044,664.7058823529412,1990.0,1876.0,2180.0,1770.0,155.0,2055.0
pushkar1905,1712502148.0,1260.0,1260.0,31.0,422.0,99.0,66.0,1455087.4157710539,1191400.081596431,306283.5694666988,301195.121290151,0.0038091161436245385,571.3131313131313,659.6969696969697,1449.0,1014.0,1405.0,1362.0,158.0,1418.0
h2rsh,1712502148.0,1741.0,1944.0,52.0,522.0,236.0,178.0,3926601.635891786,3385820.9990193686,913881.6336870979,800230.7441565733,0.003103510457402012,586.9661016949152,652.8202247191011,1705.0,1873.0,1749.0,1353.0,149.0,1890.0
Pupu256,1712502148.0,1259.0,1259.0,64.0,810.0,226.0,21.0,2309792.756077906,241570.86994319165,214704.16170695698,33112.59526613647,0.0023237409773070945,456.04424778761063,488.6190476190476,1337.0,1323.0,1284.0,1254.0,-71.0,1188.0
SunXiaoChuan,1712502148.0,1401.0,1593.0,48.0,489.0,468.0,182.0,7552329.207194484,3625170.0269445507,1872746.740742047,1053617.4354276636,0.002151657414559676,584.4700854700855,677.5714285714286,1461.0,1033.0,1209.0,1881.0,123.0,1524.0
Ahmed_Turkman,1712502148.0,1443.0,1518.0,39.0,967.0,166.0,0.0,1838038.6255298778,0.0,400699.5675009885,0.0,0.0038091161436245385,443.144578313253,0.0,1422.0,1285.0,1733.0,1471.0,-192.0,1251.0
e3e,1712502148.0,1994.0,2043.0,24.0,248.0,142.0,142.0,1447877.487574828,1447877.487574828,258392.39908810082,258392.39908810082,0.0023237409773070945,410.92957746478874,410.92957746478874,1880.0,1999.0,2178.0,2112.0,220.0,2214.0
lightseba,1712502148.0,2327.0,2508.0,105.0,1652.0,685.0,105.0,11893901.971335726,2330833.942567728,2263906.8111854526,531354.3638744468,0.010150718114427928,608.4744525547445,723.4761904761905,2159.0,2425.0,2789.0,2154.0,-70.0,2257.0
MNnazrul,1712502148.0,1714.0,1814.0,162.0,1561.0,1550.0,72.0,27492506.639400933,1349932.0570625428,7379512.511335339,259802.56142732254,0.0024516358635026984,632.1290322580645,658.2222222222222,1594.0,1823.0,1896.0,1556.0,79.0,1793.0
sky_full_of_stars,1712502148.0,1271.0,1307.0,21.0,1392.0,726.0,188.0,18175064.0627529,4060750.0029695225,5425308.542690383,1106995.5957666703,0.0023237409773070945,829.9641873278237,736.9787234042553,1367.0,1035.0,1403.0,1233.0,-4.0,1267.0
khushangi_444,1712502148.0,1328.0,1328.0,20.0,502.0,318.0,200.0,3452741.71784562,2329271.17706589,358597.9756509372,268382.125896527,0.002263904014822803,471.37106918238993,494.5,1550.0,1674.0,1105.0,1138.0,-51.0,1277.0
kizaru,1712502148.0,1431.0,1617.0,12.0,701.0,34.0,0.0,439949.8223163525,0.0,96068.13556001289,0.0,0.0024516358635026984,504.29411764705884,0.0,873.0,2046.0,1360.0,1413.0,686.0,2117.0
I_Love_Diar_Narumov,1712502148.0,1993.0,1993.0,43.0,257.0,540.0,540.0,7461581.803654952,7461581.803654952,1361198.9401032622,1361198.9401032622,0.13263863143723487,529.0370370370371,529.0370370370371,2080.0,1958.0,2293.0,1944.0,1.0,1994.0
Heartquake,1712502148.0,1376.0,1394.0,13.0,288.0,36.0,30.0,471689.9360453719,398084.2476613346,56446.70848333857,36362.60929259034,0.0024516358635026984,504.55555555555554,510.6666666666667,1667.0,1186.0,1163.0,1326.0,112.0,1488.0
ayush.savar,1712502148.0,1552.0,1552.0,49.0,492.0,309.0,132.0,2114182.4440701674,1535263.9575391435,311775.45278192667,290562.7600237259,0.0024516358635026984,304.6343042071197,457.8484848484849,1819.0,1541.0,1395.0,1568.0,-45.0,1507.0
minjunnnn,1712502148.0,1314.0,1340.0,19.0,196.0,49.0,49.0,548755.8192699265,548755.8192699265,78769.33438727791,78769.33438727791,0.0023237409773070945,475.7959183673469,475.7959183673469,1266.0,1345.0,1478.0,1265.0,286.0,1600.0
nakulx1000,1712502148.0,1471.0,1502.0,58.0,1382.0,338.0,65.0,3030850.5793095087,1078256.259522779,524227.82500261685,252009.70473578054,0.0025917087537488497,374.26627218934914,589.0,1408.0,1462.0,1535.0,1542.0,11.0,1482.0
datlm,1712502148.0,1603.0,1603.0,63.0,1228.0,139.0,52.0,2308040.35561449,689752.0538474894,491501.3383869669,114998.7088303672,0.0025917087537488497,592.68345323741,518.1538461538462,1765.0,1522.0,1801.0,1510.0,-8.0,1595.0
xuanxr,1712502148.0,1666.0,1748.0,13.0,276.0,41.0,25.0,412426.77400887874,262179.83648462,70757.16156965861,49734.11454148961,0.004268984766599014,412.0487804878049,418.0,1930.0,1407.0,1449.0,1712.0,272.0,1938.0
jaiswal_vidit23,1712502148.0,1280.0,1387.0,15.0,276.0,54.0,44.0,922017.8364306927,798428.042940257,118568.20667133866,104975.0656860382,0.00282842712474619,608.8888888888889,629.0909090909091,1226.0,1031.0,1468.0,1588.0,-69.0,1211.0
Assem_albitar,1712502148.0,1663.0,1722.0,155.0,1162.0,1158.0,203.0,15373764.49550162,4589707.514467124,2935307.6291917926,1176001.475076559,0.009309680944792325,506.2573402417962,746.35960591133,1675.0,1470.0,1755.0,1918.0,-35.0,1628.0
zipongster,1712502148.0,1557.0,1694.0,39.0,456.0,173.0,101.0,1033068.7705016342,769120.7851224949,147180.7342585801,125354.70155040953,0.0025917087537488497,262.0751445086705,314.28712871287127,1668.0,1475.0,1355.0,1298.0,99.0,1656.0
yashu_doshi,1712502148.0,1469.0,1506.0,30.0,493.0,366.0,132.0,2898831.880447724,1613773.0368462224,392177.8874425178,312505.3515938324,0.002386261088503789,355.3169398907104,485.54545454545456,1508.0,1306.0,1833.0,1487.0,-63.0,1406.0
QweQer,1712502148.0,1634.0,1745.0,73.0,578.0,666.0,277.0,6879529.03768145,4659459.876850529,965947.7341588966,856674.3066352305,0.0023237409773070945,428.1621621621622,628.0938628158844,1787.0,1661.0,1413.0,1464.0,-22.0,1612.0
InChanChan,1712502148.0,1341.0,1342.0,62.0,1005.0,302.0,74.0,4897333.473093686,1256896.8895589137,893223.2244294122,267534.7392826414,0.0023237409773070945,589.1324503311258,630.6216216216217,1563.0,1225.0,1185.0,1319.0,178.0,1519.0
imrat_67,1712502148.0,1400.0,1513.0,82.0,665.0,1041.0,374.0,10457987.29937391,4939509.1079792995,1541828.5110716883,940693.606204972,0.0024516358635026984,428.91450528338135,514.7058823529412,1376.0,1570.0,877.0,1519.0,-66.0,1334.0
chenners,1712502148.0,1353.0,1469.0,50.0,928.0,366.0,81.0,3592366.0007523247,1169784.6901151924,515528.4680979866,221766.9349797919,0.0023237409773070945,425.6885245901639,550.7037037037037,1314.0,1057.0,1487.0,1616.0,76.0,1429.0
Abshk02,1712502148.0,1238.0,1290.0,28.0,428.0,575.0,214.0,9766991.09366969,4364652.721660365,2027987.3445667336,1191653.9276700346,0.002386261088503789,640.9565217391304,721.8130841121496,1271.0,1425.0,1038.0,1226.0,-27.0,1211.0
xyratious,1712502148.0,1486.0,1527.0,26.0,1092.0,175.0,77.0,1554092.9019810904,1237173.493515152,342082.99916271685,335851.2875125502,0.0023237409773070945,369.42857142857144,581.5324675324675,1456.0,1478.0,1427.0,1590.0,-130.0,1356.0
hnust_lizhongyu,1712502148.0,1686.0,1748.0,33.0,460.0,556.0,182.0,7769022.232107657,3708268.6952881506,1216195.4618154494,756365.5052335879,0.013662172973388823,532.884892086331,694.7692307692307,1815.0,1397.0,1698.0,1692.0,-34.0,1652.0
bradhawk718,1712502148.0,1214.0,1260.0,56.0,382.0,238.0,191.0,3269506.8845762326,2820428.872400748,472979.3361338806,459181.5239501944,0.009309680944792325,557.8487394957983,585.4764397905759,1568.0,1096.0,877.0,1148.0,-81.0,1133.0
Gauranga123,1712502148.0,1576.0,1812.0,44.0,708.0,148.0,54.0,1450803.8569893935,598942.7430980102,246696.38804916004,117503.6825250405,0.0023237409773070945,377.3783783783784,416.5925925925926,1495.0,1678.0,2037.0,885.0,-411.0,1165.0
aasmaangupta,1712502148.0,1442.0,1442.0,40.0,714.0,614.0,290.0,14573882.921960935,7270130.499474019,4969252.26360077,2710534.3144048997,0.009309680944792325,784.5472312703583,805.9310344827586,1502.0,1593.0,1164.0,1558.0,-77.0,1365.0
Made_1n_Heaven,1712502148.0,1253.0,1909.0,49.0,501.0,526.0,326.0,10315022.48660052,7332938.303565121,1949165.7209793248,1504149.6107659051,0.009309680944792325,689.5855513307985,756.8159509202454,1019.0,1394.0,1193.0,1541.0,150.0,1403.0
Ktoxz,1712502148.0,1237.0,1304.0,15.0,875.0,87.0,86.0,1125787.26268789,1112428.6120449544,168245.4073976751,167621.69512426693,0.0038091161436245385,531.9655172413793,531.6046511627907,1198.0,1121.0,1401.0,1218.0,18.0,1255.0
Layn,1712502148.0,1901.0,1901.0,71.0,1903.0,218.0,28.0,3743994.853909891,372061.31237948406,762687.3345218423,58817.92072846428,0.0024516358635026984,610.0091743119266,509.7142857142857,2459.0,1946.0,1587.0,1589.0,79.0,1980.0
Tyrus,1712502148.0,1275.0,1290.0,52.0,817.0,283.0,60.0,3361157.3657533587,789323.5354691261,437083.7894220999,126687.85652066044,0.0023237409773070945,501.3250883392226,535.0,1245.0,1270.0,1656.0,1237.0,-38.0,1237.0
ilyastarost,1712502148.0,1799.0,1978.0,38.0,555.0,552.0,229.0,8569889.706930464,4433196.44631465,1832812.8114379984,1171369.5874340513,0.002386261088503789,583.6086956521739,685.2794759825327,1604.0,1672.0,1778.0,2041.0,219.0,2018.0
khos,1712502148.0,1239.0,1375.0,32.0,407.0,619.0,337.0,8435769.428752739,5910019.540573657,1428892.1137238042,1308476.685941512,0.0023237409773070945,548.7221324717286,653.5816023738872,1167.0,1323.0,1009.0,1294.0,200.0,1439.0
DannyTran,1712502148.0,1486.0,1486.0,29.0,203.0,223.0,223.0,778900.6296862824,778900.6296862824,43258.44314349727,43258.44314349727,0.009309680944792325,201.44394618834082,201.44394618834082,1867.0,1320.0,1342.0,1334.0,-36.0,1450.0
yawning_winner,1712502148.0,1445.0,1512.0,23.0,507.0,231.0,180.0,2985851.966249578,2718414.251459109,552384.9335615276,525635.2758908799,0.0024516358635026984,499.5887445887446,564.4444444444445,1253.0,1500.0,1560.0,1538.0,71.0,1516.0
CyberCow,1712502148.0,1858.0,1959.0,136.0,1267.0,424.0,93.0,5483886.791174425,1568636.6241267305,1049418.6479866859,384599.39404700586,0.0023237409773070945,483.0377358490566,594.6881720430108,2098.0,1808.0,2008.0,1613.0,139.0,1997.0
Revanth3601,1712502148.0,1230.0,1230.0,28.0,896.0,175.0,136.0,4174731.0870101224,3444106.3603702574,875658.132386759,729448.7028177141,0.002263904014822803,788.2857142857143,822.2058823529412,1341.0,1211.0,1445.0,1266.0,97.0,1327.0
Shamim97,1712502148.0,1374.0,1494.0,160.0,1117.0,1630.0,431.0,24562261.44773115,9998465.228828669,5495720.528752662,3049994.4051602585,0.009309680944792325,570.7239263803681,776.3480278422273,1392.0,1410.0,1423.0,1289.0,60.0,1434.0
Anup33,1712502148.0,1301.0,1301.0,28.0,260.0,123.0,123.0,1357255.78408161,1357255.78408161,157729.60514631594,157729.60514631594,0.0023237409773070945,476.2357723577236,476.2357723577236,1514.0,1236.0,1282.0,1561.0,-71.0,1230.0
